cabin,passenger_adults,passenger_children,passenger_infant,passenger_youngsters,time_to_flight,connections_flag,travel_duration,destination_cont,a_purchase
Premium Economy,1,0,0,0,12,0,8,AS,0
Economy,2,0,0,0,196,0,6,USA,0
Economy,2,0,0,0,262,0,5,USA,1
Economy,1,0,0,0,179,0,10,EU,0
Economy,1,0,0,0,170,0,3,EU,0
Economy,2,0,0,0,198,0,7,USA,0
Economy,1,0,0,0,316,1,2,EU,0
Economy,1,0,0,0,17,0,11,EU,0
Economy,2,0,0,0,109,1,4,EU,0
Economy,1,0,0,0,50,0,21,EU,0
Economy,1,0,0,0,43,0,39,USA,0
Economy,1,2,0,0,46,0,34,EU,0
Economy,1,0,0,0,38,0,48,AF,0
Economy,2,0,0,0,11,0,4,EU,0
Economy,1,0,0,0,12,0,4,EU,0
Economy,2,0,0,0,18,0,3,EU,1
Economy,1,0,0,0,32,1,24,EU,0
Economy,3,0,0,0,111,0,10,EU,0
Economy,1,0,0,0,26,1,44,EU,0
Premium Economy,2,0,0,0,294,1,8,EU,1
Economy,2,0,0,0,63,0,3,EU,0
Economy,1,0,0,0,39,0,6,USA,0
Economy,2,0,0,0,120,0,8,EU,0
Economy,2,0,0,0,63,1,5,EU,1
Business,2,0,0,0,228,0,12,EU,1
Business,2,0,0,0,324,0,11,USA,0
Business,1,0,0,0,26,0,22,USA,0
Economy,3,0,0,0,19,0,12,AS,1
Economy,2,0,0,0,54,0,4,EU,0
Economy,2,0,0,0,168,0,8,EU,0
Economy,2,0,0,0,21,0,8,EU,0
Economy,2,0,0,0,30,0,16,EU,0
Economy,1,0,0,0,131,0,3,EU,1
Economy,1,0,0,0,32,0,4,EU,0
Economy,2,0,1,0,149,0,8,AF,1
Economy,1,0,0,0,23,0,11,USA,0
Economy,2,0,0,0,146,0,9,EU,0
Premium Economy,1,0,0,0,171,0,29,AS,0
Economy,1,0,0,0,34,1,11,EU,0
Premium Economy,1,0,0,0,18,1,58,USA,0
Business,2,0,0,0,317,0,9,USA,1
Business,1,0,0,0,8,0,4,EU,0
Economy,1,0,0,0,149,0,29,USA,0
Economy,1,0,0,0,53,0,70,USA,0
Economy,1,0,0,0,127,1,13,USA,0
Economy,1,0,0,0,22,1,21,AF,0
Premium Economy,2,0,0,0,164,1,16,EU,0
Economy,1,0,0,0,123,0,10,EU,0
Business,2,0,0,0,167,0,5,EU,0
Economy,1,0,0,0,9,1,22,EU,0
Economy,2,0,0,1,69,0,21,EU,0
Economy,2,0,1,0,65,0,9,EU,1
Economy,1,0,0,0,116,0,4,EU,0
Economy,2,0,0,0,169,1,12,EU,0
Economy,1,0,0,0,47,0,16,EU,0
Premium Economy,1,0,0,0,30,1,17,SA,0
Economy,2,0,0,0,9,0,5,AS,0
Economy,1,0,0,0,34,1,6,USA,0
Business,1,0,0,0,88,0,12,USA,0
Business,2,0,0,0,7,0,10,AF,0
Economy,3,0,0,0,19,1,13,EU,1
Economy,1,1,0,2,7,0,6,EU,0
Economy,1,0,0,0,66,1,16,EU,0
Economy,1,0,0,0,103,1,8,EU,0
Business,1,0,0,0,39,1,6,EU,0
Economy,1,0,0,0,67,0,5,EU,0
Economy,2,2,0,0,124,0,9,EU,0
Economy,1,0,0,0,7,0,3,EU,1
Economy,1,2,0,1,91,0,6,EU,0
Economy,1,0,0,0,41,0,30,AS,0
Economy,1,0,0,0,186,0,8,EU,0
Economy,1,0,1,0,26,0,15,EU,0
Economy,1,0,0,0,9,0,3,EU,0
Economy,1,0,0,0,91,0,13,USA,0
Business,2,0,0,0,132,0,15,AS,0
Economy,1,0,0,0,57,0,11,EU,0
Economy,1,0,0,0,75,0,6,EU,0
Economy,2,0,0,0,50,0,5,EU,1
Economy,1,0,0,0,21,0,84,EU,0
Economy,2,0,0,0,134,0,4,EU,0
Economy,2,0,0,0,38,1,5,EU,0
Economy,1,0,0,0,8,0,4,EU,0
Premium Economy,1,0,0,0,56,0,8,EU,0
Business,1,0,0,0,37,0,7,AS,0
Economy,1,0,0,0,3,1,10,EU,0
Business,4,0,0,2,40,1,37,EU,0
Premium Economy,1,0,0,0,48,1,6,USA,0
Economy,1,0,0,0,152,0,4,EU,0
Premium Economy,3,0,0,1,184,1,11,USA,0
Economy,1,0,0,0,147,1,7,AS,0
Business,2,0,1,0,36,1,8,EU,1
Economy,1,0,0,0,34,0,15,EU,0
Economy,1,0,0,0,13,0,4,AS,0
Economy,1,0,0,0,17,0,5,EU,1
Economy,2,0,0,0,35,0,8,EU,0
Economy,1,0,0,0,23,0,3,EU,0
Economy,1,1,0,0,97,0,8,EU,0
Economy,2,0,0,0,239,0,28,AS,0
Economy,1,0,0,0,51,1,10,USA,0
Economy,1,0,0,0,98,0,16,USA,0
Business,2,0,0,0,288,0,43,EU,0
Economy,2,0,0,0,168,0,10,USA,1
Economy,3,0,0,0,46,0,8,EU,0
Economy,4,0,0,0,157,1,10,EU,0
Economy,2,0,0,0,26,0,3,EU,0
Economy,1,0,0,0,82,1,40,USA,0
Economy,1,0,0,0,9,0,2,EU,0
Business,1,0,0,0,236,0,13,USA,0
Economy,1,0,0,0,58,1,50,USA,0
Business,1,0,0,0,41,0,8,USA,0
Economy,1,0,0,0,15,0,3,EU,0
Economy,1,0,0,0,150,0,26,EU,0
Economy,1,0,0,0,7,0,11,EU,0
Economy,1,0,0,0,81,0,11,EU,0
Economy,3,0,0,0,165,1,12,USA,0
Business,1,0,0,1,140,0,15,EU,0
Economy,1,0,0,0,10,0,54,USA,0
Economy,1,0,0,0,15,0,3,EU,0
Economy,1,0,0,0,2,0,4,EU,0
Economy,1,0,0,0,24,0,14,AF,0
Economy,2,0,0,0,43,0,8,USA,1
Economy,2,0,0,0,151,0,8,EU,1
Economy,2,0,0,1,17,0,3,EU,0
Economy,1,0,0,0,8,0,2,EU,0
Business,2,0,0,0,106,0,22,EU,0
Economy,1,0,0,0,35,0,9,EU,0
Economy,1,0,0,0,40,0,2,EU,0
Business,4,0,0,0,9,0,12,EU,0
Economy,1,0,0,0,23,0,12,EU,0
Premium Economy,1,0,0,0,54,0,5,USA,0
Economy,3,0,0,0,115,0,2,EU,0
Economy,1,0,0,0,114,0,8,EU,0
Economy,1,0,0,0,6,0,3,EU,0
Economy,2,0,0,0,13,0,4,EU,0
Economy,1,0,0,0,50,0,5,EU,0
Premium Economy,1,0,0,0,151,1,48,AF,0
Economy,1,0,0,0,40,0,4,EU,0
Premium Economy,1,0,0,0,15,0,7,USA,1
Business,5,0,0,0,96,0,15,AS,0
Economy,1,0,0,0,158,0,4,EU,0
Economy,2,1,1,0,206,1,9,EU,0
Economy,2,0,0,0,43,0,3,EU,0
Premium Economy,1,0,0,0,12,0,3,EU,1
Economy,2,0,0,0,155,1,21,EU,0
Economy,1,3,0,0,26,0,6,EU,0
Economy,3,0,0,0,95,0,16,AS,0
Premium Economy,1,0,0,0,246,0,16,AF,0
Business,4,0,0,0,137,1,8,EU,0
Economy,2,0,0,0,33,0,9,EU,0
Economy,1,0,0,0,37,0,93,USA,0
Economy,1,0,0,0,22,0,9,USA,0
Economy,1,0,0,0,204,0,17,AS,0
Economy,1,0,0,0,36,0,7,EU,0
Economy,2,0,0,0,139,0,4,EU,1
Economy,2,0,0,0,66,1,18,EU,0
Economy,1,0,0,0,33,0,22,AF,0
Business,1,0,0,0,11,0,8,USA,0
Economy,2,0,0,0,25,0,4,EU,0
Premium Economy,2,0,0,0,319,0,9,USA,1
Economy,2,0,0,0,312,1,7,USA,1
Economy,3,0,0,1,190,0,7,EU,0
Economy,1,0,0,0,44,0,23,USA,0
Economy,2,1,0,1,109,0,22,USA,0
Economy,3,2,0,0,241,0,5,EU,0
Economy,1,0,0,0,76,1,51,EU,0
Economy,1,0,0,0,7,0,4,EU,0
Economy,2,1,0,1,126,0,5,EU,0
Economy,1,0,0,0,10,0,5,EU,0
Economy,3,0,0,0,148,0,6,EU,0
Business,1,0,0,0,71,1,16,USA,0
Economy,2,0,0,0,37,0,3,EU,0
Business,2,0,0,0,243,1,27,USA,0
Economy,2,0,0,0,26,0,3,EU,1
Economy,1,0,0,0,70,0,8,AS,0
Economy,1,0,0,0,33,1,10,EU,0
Economy,2,0,0,0,90,0,94,EU,0
Economy,2,0,0,0,131,1,12,EU,0
Economy,1,0,0,0,49,0,5,EU,0
Premium Economy,1,0,0,0,88,0,105,USA,0
Economy,1,0,0,0,116,0,7,EU,0
Business,1,0,0,0,5,0,2,EU,0
Economy,1,1,0,0,10,1,14,EU,0
Business,2,0,0,0,32,0,10,AS,0
Economy,1,0,0,0,210,1,9,EU,0
Economy,2,0,0,0,24,1,38,EU,0
Economy,2,0,0,0,41,0,5,EU,1
Economy,1,0,0,0,163,1,14,EU,0
Economy,1,2,0,0,180,0,7,EU,0
Economy,2,0,0,1,53,1,36,EU,0
Business,1,0,0,0,34,1,8,EU,0
Economy,1,0,0,0,51,0,12,AF,0
Economy,1,0,0,0,12,1,61,USA,0
Business,1,0,0,0,8,0,2,EU,0
Economy,2,0,0,0,140,1,9,EU,0
Economy,1,0,0,0,30,0,12,USA,0
Business,1,1,0,0,102,1,10,EU,0
Economy,1,0,0,0,11,0,4,EU,0
Premium Economy,2,0,0,0,15,1,9,USA,1
Economy,1,0,0,0,69,0,19,EU,0
Economy,1,0,0,0,255,0,6,EU,0
Business,2,0,0,0,211,0,5,EU,0
Economy,2,0,0,0,17,0,6,EU,0
Economy,2,0,0,0,113,0,6,EU,0
Business,2,0,0,0,315,0,4,AF,0
Economy,1,0,0,0,78,0,9,AS,0
Business,1,0,0,0,24,0,3,AS,0
Economy,1,0,0,0,12,0,4,EU,0
Economy,2,0,0,0,14,0,5,EU,0
Economy,2,0,0,0,90,1,159,AS,0
Business,1,0,0,0,5,1,15,EU,0
Economy,3,0,0,1,108,1,19,EU,0
Economy,1,0,0,0,20,0,2,EU,0
Premium Economy,1,0,0,0,91,0,7,EU,0
Economy,1,0,0,0,187,0,9,AS,0
Economy,1,0,0,0,26,1,25,AS,0
Economy,1,0,0,0,11,0,108,USA,0
Economy,2,0,0,0,18,0,6,USA,0
Economy,1,0,0,0,70,1,62,EU,0
Economy,2,0,0,0,96,1,8,EU,1
Economy,2,0,0,0,12,0,4,AF,1
Premium Economy,1,0,0,0,202,1,13,EU,0
Business,1,0,0,0,5,0,4,EU,0
Business,1,0,0,0,154,0,27,EU,0
Business,1,0,0,0,51,1,5,EU,0
Economy,2,0,0,0,5,0,33,AS,0
Economy,1,0,0,0,106,1,15,USA,0
Economy,1,0,0,0,160,0,10,EU,0
Economy,1,0,0,0,74,0,5,EU,0
Economy,2,0,0,0,66,0,5,EU,0
Economy,2,1,0,1,25,0,8,EU,0
Economy,2,0,0,0,285,1,7,USA,1
Economy,1,0,0,0,71,1,16,EU,0
Economy,2,0,0,0,252,0,5,EU,1
Economy,1,0,0,0,83,1,6,EU,0
Economy,1,0,0,0,48,0,37,AF,0
Economy,2,0,0,0,241,0,5,EU,0
Economy,3,0,0,0,25,0,6,EU,0
Economy,1,0,0,0,35,0,6,EU,0
Economy,1,0,0,0,9,0,5,EU,0
Economy,1,0,0,0,26,1,20,EU,0
Business,2,0,0,0,25,0,16,EU,0
Economy,1,0,0,0,97,1,19,EU,0
Economy,1,0,0,0,199,1,23,EU,0
Economy,1,0,0,0,35,0,6,EU,0
Economy,2,0,0,0,18,1,5,EU,0
Economy,1,0,0,0,17,0,5,EU,0
Economy,2,0,0,0,16,0,7,EU,0
Business,1,0,0,0,166,1,99,AS,0
Economy,1,0,0,0,3,1,4,EU,0
Economy,1,0,0,0,42,0,4,EU,0
Economy,2,0,0,0,9,0,8,EU,0
Economy,2,0,0,0,35,0,4,EU,0
Economy,1,0,0,0,167,0,13,EU,0
Economy,1,0,0,0,333,0,3,EU,0
Economy,1,0,0,0,19,0,8,USA,0
Economy,1,0,0,0,35,0,14,SA,0
Economy,1,0,0,0,136,0,15,USA,0
Business,2,0,0,0,340,1,15,EU,0
Business,1,0,0,0,50,0,9,USA,0
Economy,1,0,0,0,7,0,5,USA,1
Economy,1,0,0,0,19,0,78,USA,0
Economy,3,2,0,0,142,0,8,EU,1
Economy,2,0,0,0,298,0,5,EU,1
Economy,2,2,0,0,45,0,6,EU,0
Economy,2,1,1,0,102,0,8,EU,1
Economy,1,0,0,0,3,0,6,AS,0
Business,2,0,0,0,71,0,8,USA,0
Economy,1,0,0,0,42,0,3,EU,0
Economy,1,0,0,0,28,1,83,USA,0
Economy,2,0,0,0,174,0,5,EU,0
Economy,2,0,0,0,33,0,8,AF,1
Business,1,0,0,0,10,0,6,EU,0
Economy,1,0,0,0,19,1,22,EU,0
Economy,1,0,0,0,103,0,16,EU,0
Economy,2,2,0,0,147,1,50,EU,0
Economy,2,0,0,0,6,0,5,EU,1
Economy,1,0,0,0,32,0,129,EU,0
Business,2,0,0,0,6,0,4,EU,0
Economy,1,0,0,0,24,1,18,USA,0
Economy,1,0,0,0,3,0,9,EU,0
Economy,1,0,0,0,19,1,162,EU,0
Economy,1,0,0,0,19,0,7,EU,0
Business,1,0,0,0,162,0,54,EU,0
Economy,3,0,0,0,95,0,18,EU,0
Business,1,0,0,0,66,0,14,AF,0
Economy,1,0,0,0,32,1,35,USA,0
Economy,3,0,0,0,54,0,5,EU,1
Economy,1,0,0,0,6,0,9,EU,0
Economy,1,0,0,0,127,0,6,EU,0
Economy,2,0,0,0,141,1,8,EU,0
Business,1,0,0,0,81,0,58,AF,0
Business,1,0,0,0,60,0,5,USA,0
Premium Economy,2,0,0,0,207,1,16,EU,0
Business,2,0,0,0,18,0,6,EU,0
Economy,1,0,0,0,12,0,3,EU,0
Economy,1,0,0,0,32,0,11,EU,0
Economy,2,0,0,0,55,0,36,EU,0
Economy,4,1,0,0,160,0,15,EU,0
Economy,1,0,0,0,48,1,25,AF,0
Economy,1,0,0,0,23,0,11,EU,0
Premium Economy,1,0,0,0,38,0,102,EU,0
Business,2,0,0,0,7,0,3,EU,0
Business,2,0,0,0,161,0,17,EU,0
Economy,2,0,0,0,34,0,8,EU,0
Economy,1,0,0,0,3,1,12,EU,0
Economy,4,0,0,0,281,1,6,USA,1
Economy,1,0,0,0,12,0,8,AS,0
Economy,2,0,0,0,64,1,6,EU,0
Economy,1,0,0,0,10,0,12,AS,0
Economy,1,0,0,0,42,0,6,EU,0
Premium Economy,1,0,0,0,14,0,8,EU,0
Business,2,0,0,0,59,1,7,USA,0
Economy,1,0,0,0,15,0,3,EU,0
Economy,2,0,0,0,139,0,11,EU,1
Economy,2,0,0,0,22,0,4,EU,0
Economy,2,0,0,0,137,0,8,AS,1
Economy,2,0,0,0,59,0,15,AF,0
Economy,1,0,0,0,31,1,8,AS,0
Economy,2,1,0,0,243,1,15,EU,0
Economy,1,0,0,0,31,0,8,EU,0
Economy,1,0,0,0,34,0,6,EU,0
Economy,1,0,0,0,9,0,6,EU,0
Economy,1,0,0,0,15,0,4,EU,0
Economy,3,0,0,0,79,0,22,EU,0
Economy,1,0,0,0,185,0,2,EU,0
Business,1,0,0,0,46,0,13,EU,0
Economy,1,0,0,0,8,0,19,EU,0
Economy,1,0,0,0,7,0,10,EU,0
Economy,1,0,0,0,43,1,15,EU,0
Economy,1,0,0,0,4,0,2,EU,0
Economy,1,0,0,0,50,0,6,USA,0
Business,1,0,0,0,58,1,84,USA,0
Economy,1,3,0,0,88,0,7,EU,0
Economy,1,0,0,0,6,0,8,EU,0
Economy,1,0,0,0,33,0,16,EU,0
Economy,2,1,1,0,105,0,10,AS,1
Business,1,0,0,0,13,0,2,EU,0
Economy,1,0,0,0,42,0,4,EU,0
Economy,1,0,0,0,9,0,10,USA,0
Economy,1,0,0,0,34,0,13,EU,0
Economy,2,0,0,0,41,0,12,USA,0
Economy,2,2,0,0,230,0,20,AF,0
Premium Economy,1,0,0,0,16,1,9,EU,0
Economy,1,0,0,0,85,0,4,EU,0
Economy,1,0,0,0,18,1,7,EU,0
Business,1,0,0,0,147,1,9,USA,0
Economy,1,0,0,0,160,0,14,EU,0
Economy,1,0,0,0,15,0,3,EU,0
Economy,1,0,0,0,30,1,14,EU,0
Economy,2,0,0,0,235,0,2,EU,0
Economy,1,0,0,0,59,1,15,EU,0
Business,2,0,0,1,90,0,8,EU,0
Business,1,0,0,0,118,0,6,EU,0
Economy,2,0,0,0,77,0,36,AS,0
Economy,1,0,0,0,23,0,50,EU,0
Economy,2,0,0,0,8,0,9,EU,0
Economy,2,0,0,0,22,0,8,USA,0
Premium Economy,1,0,0,1,102,0,43,EU,0
Economy,1,0,0,0,74,1,54,USA,0
Economy,3,0,0,0,248,1,15,EU,0
Economy,1,0,0,0,12,0,2,EU,0
Economy,1,0,0,0,94,1,8,USA,0
Premium Economy,1,0,0,0,170,0,11,USA,1
Business,1,0,0,0,61,0,8,EU,0
Economy,1,0,0,0,35,1,5,USA,0
Economy,1,0,0,0,12,0,3,EU,0
Economy,3,0,0,1,254,0,14,EU,0
Economy,2,1,1,0,2,0,3,EU,0
Economy,2,0,0,0,289,0,11,AS,0
Economy,1,0,0,0,99,1,36,EU,0
Economy,2,0,0,0,163,1,40,EU,0
Economy,1,0,0,0,5,0,3,EU,0
Economy,1,0,0,0,78,1,70,EU,0
Economy,1,0,0,0,52,0,117,EU,0
Economy,1,0,0,0,44,1,12,EU,0
Economy,2,0,0,0,178,0,4,EU,1
Economy,1,0,0,0,5,0,4,EU,0
Economy,2,0,0,0,14,0,2,EU,0
Premium Economy,3,0,0,0,247,1,39,USA,0
Economy,2,2,0,1,185,0,11,AF,0
Economy,1,0,0,0,20,0,6,EU,0
Economy,1,0,0,0,20,0,18,EU,0
Economy,1,0,0,0,12,1,21,EU,0
Economy,3,0,0,0,9,0,8,EU,1
Economy,2,0,0,0,55,0,9,EU,0
Economy,1,0,0,0,69,1,7,EU,0
Business,1,0,0,0,76,0,17,EU,0
Economy,1,0,0,0,20,0,23,USA,0
Economy,3,0,0,0,115,1,56,AS,0
Economy,2,0,0,0,74,1,7,EU,0
Business,2,0,0,0,306,1,12,USA,1
Economy,2,0,0,0,37,0,3,EU,0
Economy,1,0,0,0,74,0,12,EU,0
Economy,1,0,0,0,17,0,5,USA,0
Business,1,0,0,0,310,1,8,EU,1
Business,2,0,0,0,321,0,22,USA,0
Economy,1,0,0,0,108,1,36,EU,0
Economy,1,0,0,0,22,0,3,EU,0
Economy,1,0,0,0,26,0,7,EU,0
Economy,2,0,0,0,239,1,8,EU,0
Economy,2,0,0,0,56,0,4,EU,1
Economy,2,2,0,0,126,0,7,EU,1
Economy,1,0,0,0,9,0,4,EU,0
Economy,3,0,0,0,35,0,7,EU,0
Premium Economy,1,0,0,0,47,0,6,EU,0
Economy,1,0,0,0,199,0,9,AF,0
Economy,4,0,0,0,123,0,4,EU,0
Business,2,0,0,0,33,0,9,USA,1
Economy,2,0,0,0,42,0,9,EU,0
Economy,2,0,0,0,83,1,19,EU,0
Economy,1,0,0,0,156,0,3,EU,0
Economy,2,0,0,0,44,1,7,EU,0
Economy,2,1,0,0,70,1,24,AS,0
Economy,2,0,0,0,151,0,8,AS,0
Business,1,0,0,0,22,0,2,EU,0
Economy,1,0,0,0,52,0,4,EU,0
Economy,2,0,0,0,155,1,13,EU,0
Economy,1,0,0,0,8,0,9,AF,0
Economy,3,0,0,0,60,0,3,EU,0
Economy,2,0,0,0,116,1,18,EU,0
Economy,1,0,0,0,165,0,4,EU,0
Economy,2,0,0,0,36,0,5,AS,0
Economy,2,0,0,0,209,0,3,EU,1
Economy,6,0,1,0,28,0,8,AS,1
Business,2,0,0,0,32,0,25,USA,0
Economy,2,2,0,0,267,1,7,EU,1
Economy,2,0,0,0,78,1,16,EU,0
Economy,1,0,0,0,141,0,4,EU,0
Economy,1,0,0,0,30,0,6,EU,0
Economy,1,0,0,0,56,1,11,EU,0
Premium Economy,1,0,0,0,33,0,8,AS,0
Business,1,0,0,0,191,0,11,AS,0
Economy,1,0,0,0,39,0,3,EU,0
Economy,1,0,0,0,43,0,73,EU,0
Economy,1,0,0,0,20,0,4,EU,0
Economy,2,1,0,0,124,0,8,EU,1
Economy,1,0,0,0,64,0,4,EU,0
Business,2,1,0,0,152,0,10,EU,1
Economy,2,0,0,0,148,1,9,USA,0
Business,1,0,0,0,48,1,16,EU,0
Economy,2,0,0,0,61,0,7,USA,1
Economy,1,0,0,0,204,0,9,EU,0
Premium Economy,2,0,0,0,8,0,3,EU,1
Economy,2,0,1,0,26,0,73,EU,0
Economy,2,0,0,0,105,0,5,EU,0
Economy,1,0,0,0,53,1,11,EU,0
Business,1,0,0,0,39,1,6,EU,1
Economy,2,0,0,0,25,0,6,EU,0
Economy,1,0,0,0,41,0,4,EU,0
Premium Economy,1,0,0,0,36,1,12,EU,0
Business,1,0,0,0,140,0,9,AS,0
Economy,1,0,0,0,33,0,5,EU,0
Economy,2,0,0,0,59,0,6,EU,0
Economy,1,0,0,0,16,0,6,USA,0
Economy,1,0,0,0,32,0,22,EU,0
Economy,2,0,0,0,59,0,5,EU,1
Economy,1,0,0,0,248,1,16,EU,0
Business,2,0,0,0,29,0,5,EU,0
Economy,2,0,0,0,262,1,5,EU,1
Economy,1,0,0,0,183,0,6,EU,1
Economy,1,0,0,0,2,0,5,EU,0
Economy,1,0,0,0,4,0,5,EU,0
Economy,1,0,0,0,2,0,2,EU,0
Economy,1,0,0,0,35,0,3,EU,0
Economy,1,0,0,0,26,0,45,AS,0
Economy,1,0,0,0,44,0,26,USA,0
Business,2,0,0,0,139,1,25,EU,0
Economy,1,0,0,0,4,1,5,EU,0
Business,1,0,0,0,23,1,19,AF,0
Economy,2,0,0,0,52,0,5,EU,0
Economy,2,0,0,0,45,0,4,EU,1
Economy,1,0,0,0,43,0,8,EU,0
Economy,2,0,0,0,90,0,177,EU,0
Economy,1,0,0,0,17,0,2,EU,0
Economy,2,0,0,0,147,0,7,EU,0
Economy,1,0,0,0,42,1,17,EU,0
Economy,1,0,0,0,30,0,6,EU,0
Economy,1,0,0,0,17,1,10,EU,0
Economy,1,0,0,0,293,0,8,USA,0
Economy,1,0,0,0,83,0,9,EU,0
Premium Economy,1,0,0,0,24,0,22,SA,0
Premium Economy,2,0,0,0,248,1,18,USA,0
Economy,2,0,0,0,86,0,8,EU,1
Business,2,0,0,0,22,0,4,EU,0
Business,1,0,0,0,13,0,2,EU,0
Economy,1,0,0,0,27,0,2,EU,0
Economy,2,4,0,0,78,0,9,USA,1
Economy,1,0,0,0,22,0,3,EU,0
Economy,1,0,0,0,5,1,20,AS,0
Business,1,0,0,0,16,0,5,EU,0
Business,2,0,0,0,105,1,41,EU,0
Premium Economy,2,0,0,0,48,0,2,EU,1
Economy,2,0,0,0,230,1,8,EU,0
Economy,2,1,0,0,172,1,7,USA,1
Economy,1,0,0,0,47,0,2,EU,0
Economy,2,0,0,0,232,1,5,EU,0
Economy,2,1,1,0,78,1,15,EU,0
Economy,1,0,0,0,41,1,17,EU,0
Economy,1,0,0,0,57,0,28,EU,0
Economy,1,0,0,0,6,0,21,EU,0
Business,2,0,0,0,310,1,32,EU,0
Economy,1,0,0,0,24,0,171,EU,0
Business,1,0,0,0,112,0,9,EU,0
Economy,2,0,0,0,200,0,3,EU,0
Economy,1,0,0,0,6,0,5,EU,0
Economy,2,0,0,0,145,0,9,USA,0
Economy,1,0,0,0,62,1,68,EU,0
Premium Economy,2,0,0,0,188,1,152,EU,0
Economy,1,0,0,0,52,0,23,EU,0
Economy,2,0,0,0,11,0,4,EU,0
Economy,1,0,0,0,69,1,91,EU,0
Economy,1,0,0,0,162,1,8,EU,0
Economy,2,0,0,0,147,0,3,EU,0
Economy,1,0,0,0,10,0,23,AF,0
Economy,2,0,0,0,137,0,8,EU,0
Economy,1,0,0,0,2,0,4,EU,0
Economy,1,0,0,0,81,0,14,EU,0
Economy,1,0,0,0,11,0,6,EU,0
Business,1,0,0,0,80,1,12,EU,0
Economy,2,0,0,0,19,0,4,EU,1
Economy,1,0,0,0,93,0,8,AS,0
Economy,2,2,0,0,258,0,10,EU,0
Economy,2,2,0,0,199,1,4,EU,1
Economy,1,0,0,0,24,0,12,EU,0
Economy,1,0,0,0,55,0,8,EU,0
Business,2,0,0,0,126,1,22,USA,0
Economy,1,0,0,0,32,1,6,EU,0
Economy,2,0,0,0,213,0,12,AS,0
First,1,0,0,0,36,0,8,USA,0
Economy,2,0,0,0,65,0,11,EU,0
Economy,1,0,0,0,13,0,2,EU,0
Economy,2,0,1,0,31,0,4,EU,0
Economy,2,1,0,0,10,0,9,EU,0
Business,2,0,0,0,97,0,3,USA,0
Economy,1,0,0,0,26,0,17,EU,0
Economy,2,0,1,0,207,0,17,AS,0
Economy,1,0,0,0,197,1,10,AS,0
Economy,2,0,1,0,9,0,7,EU,0
Premium Economy,2,0,0,0,114,0,3,EU,1
Economy,1,1,0,0,179,0,11,AS,1
Economy,2,0,0,0,71,0,11,EU,0
Economy,2,1,0,0,140,0,10,EU,0
Economy,1,0,0,0,63,0,6,AS,0
Economy,2,0,0,0,74,0,4,EU,0
Economy,1,0,0,0,2,0,3,EU,0
Economy,1,0,0,0,8,0,4,EU,0
Economy,2,0,1,0,146,0,9,EU,0
Economy,1,0,0,0,35,0,35,USA,0
Business,2,0,0,0,280,1,24,AS,0
Economy,1,0,0,0,134,0,5,EU,0
Economy,1,0,0,0,62,0,4,EU,0
Business,2,0,0,0,277,0,29,USA,0
Economy,2,0,0,0,220,0,21,USA,0
Economy,2,1,0,1,123,0,13,USA,0
Premium Economy,4,0,0,0,83,0,15,EU,0
Economy,2,0,0,0,191,0,5,EU,0
Economy,2,0,0,0,49,0,4,EU,0
Economy,2,0,0,0,11,0,6,EU,0
Economy,1,0,0,0,34,0,2,EU,0
Economy,2,0,1,0,125,0,29,EU,0
Economy,1,0,0,0,48,0,16,EU,0
Economy,2,0,0,0,297,0,10,AF,0
Business,2,0,0,0,219,0,23,EU,0
Economy,1,0,0,0,12,0,6,EU,0
Economy,3,0,0,0,274,1,7,EU,1
Business,1,0,0,0,48,0,2,EU,0
Economy,2,0,0,0,50,0,4,EU,0
Economy,2,3,0,0,114,1,19,EU,0
Economy,1,0,0,0,51,1,21,AS,0
Economy,2,0,0,0,55,0,3,EU,0
Economy,2,0,0,0,34,0,13,USA,0
Economy,1,0,0,0,22,0,5,EU,0
Economy,2,0,0,0,26,0,5,EU,0
Economy,1,0,0,0,52,1,9,EU,0
Economy,2,1,0,0,117,1,16,AS,0
Economy,1,0,0,0,38,0,3,EU,0
Business,1,0,0,0,8,0,3,EU,0
Economy,3,1,0,1,83,1,15,EU,0
Economy,1,4,0,0,98,0,9,EU,0
Economy,1,0,0,0,169,0,10,EU,0
Premium Economy,1,0,0,0,103,0,18,EU,0
Economy,1,0,0,0,83,1,24,EU,0
Economy,1,0,0,0,132,1,13,EU,0
Business,1,0,0,0,30,1,4,USA,0
Economy,1,0,0,0,55,1,14,EU,0
Business,2,0,0,0,131,0,6,EU,0
Economy,1,0,0,0,7,0,2,EU,0
Economy,1,0,0,0,84,0,3,EU,0
Business,2,0,0,0,27,0,6,EU,1
Economy,2,0,0,0,245,1,5,EU,1
Economy,2,0,0,0,133,0,5,EU,0
Economy,1,0,0,0,51,0,5,EU,0
Economy,2,0,0,0,22,0,22,EU,0
Economy,1,0,0,0,24,0,8,AF,0
Economy,4,0,0,0,15,0,7,EU,0
Economy,1,0,0,0,161,1,9,EU,0
Economy,2,0,0,0,337,0,16,USA,0
Economy,1,0,0,0,310,0,16,AS,0
Economy,2,0,0,0,42,0,9,USA,1
Economy,1,0,0,0,37,0,2,EU,0
Economy,2,0,0,0,117,0,3,EU,0
Economy,2,0,0,0,215,1,16,USA,0
Business,2,0,0,0,176,0,4,EU,0
Economy,1,0,0,0,3,1,4,EU,0
Economy,1,0,0,0,184,0,4,EU,0
